ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,ADM3_REF,ADM3ALT1EN,Shape_Leng,Shape_Area,AREA_SQKM,SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCFID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOK_LAT,TOK_LON,TOK_GRADE,TOK_WIND,TOK_PRES,TOK_R50_DR,TOK_R50_L,TOK_R50_S,TOK_R30_DR,TOK_R30_L,TOK_R30_S,TOK_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DR,KMA_R50_L,KMA_R50_S,KMA_R30_DR,KMA_R30_L,KMA_R30_S,NEW_LAT,NEW_LON,NEW_GRADE,NEW_WIND,NEW_PRES,NEW_CI,NEW_DP,NEW_POCI,REU_LAT,REU_LON,REU_TYPE,REU_WIND,REU_PRES,REU_TNUM,REU_CI,REU_RMW,REU_R34_NE,REU_R34_SE,REU_R34_SW,REU_R34_NW,REU_R50_NE,REU_R50_SE,REU_R50_SW,REU_R50_NW,REU_R64_NE,REU_R64_SE,REU_R64_SW,REU_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_FL,BOM_PRS_FL,NAD_LAT,NAD_LON,NAD_CAT,NAD_WIND,NAD_PRES,WEL_LAT,WEL_LON,WEL_WIND,WEL_PRES,DS8_LAT,DS8_LON,DS8_STAGE,DS8_WIND,DS8_PRES,TD6_LAT,TD6_LON,TD6_STAGE,TD6_WIND,TD6_PRES,TD5_LAT,TD5_LON,TD5_WIND,TD5_PRES,TD5_ROCI,NEU_LAT,NEU_LON,NEU_CLASS,NEU_WIND,NEU_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUSTP,REU_GUST,REU_GUSTP,USA_SEAHGT,USA_SEA_NE,USA_SEA_SE,USA_SEA_SW,USA_SEA_NW,STORM_SPD,STORM_DR,year,month,day,hour,min
Dinalungan,PH0307704,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.83430585540,0.02757773140,326.33961071400,2013220N12137,"2013","43",WP,MM,UTOR,2013-08-11 18:00:00,TS,16.10,122.20,"95","935",tokyo,main,"10","0",OOOO___________,jtwc_wp,WP112013,16.10,122.20,,TY,"120","933","4","160","140","125","135","85","65","65","75","50","45","45","50","1004","200","12",,16.10,122.20,"5","95","935","9","70","70","9","150","150","0",16.10,122.20,"6","106","940",16.20,122.20,Su,"100","930",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","295","2013","8","11","18","0"
Dinalungan,PH0307704,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.83430585540,0.02757773140,326.33961071400,2019236N08143,"2019","52",WP,MM,PODUL,2019-08-27 15:00:00,TS,16.10,121.90,,,,main,"11","0",PPPOP__________,,WP132019,16.20,121.80,,TD,"25","1002","-1",,,,,,,,,,,,,"1005","238","60",,16.10,120.70,"2",,"1001","0",,,"0",,,,15.90,121.90,"1","29","1000",16.10,122.80,TD,"30","998",16.10,122.10,TD,"32","998",,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22","280","2019","8","27","15","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,1980137N04158,"1980","35",WP,MM,FORREST,1980-05-25 00:00:00,TS,15.30,121.90,"45","998",tokyo,main,"48","0",OOOO______OO___,jtwc_wp,WP051980,15.30,121.80,,,"45",,"0",,,,,,,,,,,,,,,,,15.20,121.90,"3","45","998","0",,,"9","100","100","0",15.40,122.00,"3","48","996",15.10,121.90,ST,"50","995",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.30,121.80,TC,"45",,15.30,121.80,"2","45",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","305","1980","5","25","0","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,1985284N05159,"1985","106",WP,MM,DOT,1985-10-18 15:00:00,TS,15.30,121.60,,,,main,"21","0",PPPP_______P___,,WP211985,15.30,121.60,,,"98",,"3",,,,,,,,,,,,,,,,,15.30,121.60,"5","90","953","8","100","60","9","250","250",,15.30,121.60,"5","87","935",15.30,121.70,Su,"98","940",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.20,121.60,"4","99",,,,,,,,,,,,,,,,,,,,,,,,,,,"15","285","1985","10","18","15","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,1988295N10138,"1988","96",WP,MM,RUBY,1988-10-24 18:00:00,TS,15.20,121.70,"75","955",tokyo,main,"31","0",OOOO_______P___,jtwc_wp,WP231988,15.20,121.70,,,"120",,"4",,,,,,,,,,,,,,,,,15.20,121.70,"5","75","955","1","125","100","2","400","250","0",15.20,121.70,"5","87","960",15.20,121.80,Su,"105","935",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.40,121.60,"4","108",,,,,,,,,,,,,,,,,,,,,,,,,,,"15","295","1988","10","24","18","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,1990163N08133,"1990","34",WP,MM,NATHAN,1990-06-14 15:00:00,TS,14.90,122.30,,,,main,"68","0",PPP____________,,WP051990,14.70,122.10,,,"28",,"-1",,,,,,,,,,,,,,,,,15.00,122.00,"2",,"1004","0",,,"0",,,,14.90,122.70,"1","29","1000",,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21","300","1990","6","14","15","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,1991163N11128,"1991","26",WP,MM,YUNYA,1991-06-15 00:00:00,TS,15.30,121.60,"55","980",tokyo,main,"21","0",OOOO___________,jtwc_wp,WP051991,15.40,121.70,,,"65",,"1",,,,,,,,,,,,,,,,,15.20,121.60,"4","55","980","9","30","30","9","80","80","0",15.20,121.60,"4","68","970",15.20,121.50,TD,"25","1000",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","300","1991","6","15","0","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,1993279N12114,"1993","78",WP,MM,UNNAMED,1993-10-07 15:00:00,NR,15.20,121.30,,,,main,"0","0",P______________,,WP281993,15.20,121.30,,,"25",,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","65","1993","10","7","15","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,1998285N12149,"1998","84",WP,MM,BABS,1998-10-22 15:00:00,TS,15.20,121.70,,,,main,"31","0",PPPP___________,,WP201998,15.20,121.70,,,"105",,"3",,,,,,,,,,,,,,,,,15.20,121.70,"5","68","968","9","75","75","9","215","215",,15.20,121.70,"4","73","965",15.20,121.60,T,"70","965",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","305","1998","10","22","15","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,2009268N14128,"2009","71",WP,MM,KETSANA,2009-09-26 03:00:00,TS,15.30,122.00,,,,main,"58","0",PPPP___________,,WP172009,15.60,122.10,,TS,"35","996","0",,,,,,,,,,,,,"1006","425","38",,15.10,121.80,"3","38","992","0",,,"9","105","105",,15.30,121.90,"2","36","995",15.40,122.10,TS,"35","993",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","270","2009","9","26","3","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,2010198N15123,"2010","36",WP,MM,CHANTHU,2010-07-18 03:00:00,TS,15.20,121.70,,,,main,"31","0",PPP____________,,WP042010,15.30,121.60,,TD,"25","1004","-1",,,,,,,,,,,,,"1010","135","30",,15.20,121.80,"2",,"1007","0",,,"0",,,,15.20,121.70,"1","29","1007",,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","275","2010","7","18","3","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,2020160N10133,"2020","33",WP,MM,NURI,2020-06-11 12:00:00,MX,15.10,121.80,,"1004",tokyo,main,"34","0",OOO_O__________,jtwc_wp,WP022020,15.40,122.00,,DB,"20","1004","-3",,,,,,,,,,,,,"1006","195","45",,15.10,121.80,"2",,"1004","0",,,"0",,,"0",14.90,121.80,"1","29","1002",,,,,,15.00,121.60,TD,"29","1002",,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","300","2020","6","11","12","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,2020211N14124,"2020","47",WP,MM,SINLAKU,2020-07-29 09:00:00,DS,15.10,121.70,,,,main,"24","0",P______________,,WP042020,15.10,121.70,,DB,"15","1005","-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","290","2020","7","29","9","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,2020313N08135,"2020","105",WP,MM,VAMCO,2020-11-11 15:00:00,TS,14.90,122.10,,,,main,"48","0",PPPOP__________,,WP252020,14.80,122.20,,TY,"98","961","3","225","118","105","185","95","75","48","95","60","45","35","43","1007","220","8",,15.00,122.10,"5","73","968","9","60","60","1","270","150",,15.00,122.00,"5","81","955",15.00,122.10,T,"80","960",14.70,122.10,TY,"72","965","225","27","16","225","189","108",,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","285","2020","11","11","15","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,2022264N17132,"2022","78",WP,MM,NORU,2022-09-25 09:00:00,TS,15.10,122.00,,,,main,"54","10",PPPOP__________,,WP182022,15.00,121.90,,ST,"123","929","4","60","55","53","58","40","35","30","35","23","23","23","23","1005","168","6",,15.10,122.00,"5","90","948","9","45","45","5","120","105",,15.20,122.00,"6","107","930",15.10,122.00,Su,"105","925",15.10,122.00,TY,"90","943","225","38","27","225","95","62",,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","280","2022","9","25","9","0"
Dingalan,PH0307705,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.58759019693,0.02981495342,354.36770599200,2022264N17132,"2022","78",WP,MM,NORU,2022-09-25 12:00:00,TS,15.20,121.40,"85","955",tokyo,main,"0","0",OOOOO__________,jtwc_wp,WP182022,15.10,121.40,,TY,"115","932","4","55","50","50","45","40","35","30","30","20","20","20","20","1005","170","5","10",15.20,121.40,"5","85","955","9","40","40","9","120","120","0",15.30,121.40,"6","101","935",15.20,121.40,Su,"100","930",15.20,121.50,TY,"84","950","225","38","27","225","97","65",,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","280","2022","9","25","12","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,1980225N11145,"1980","58",WP,MM,UNNAMED,1980-08-15 09:00:00,TS,15.80,122.30,,,,main,"39","0",__PP___________,,WP141980,,,,,,,"-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.70,122.50,"1","23","1002",15.90,122.20,TD,"25","1006",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TC,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","300","1980","8","15","9","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,1980225N11145,"1980","58",WP,MM,UNNAMED,1980-08-15 12:00:00,TS,16.10,121.70,,,,main,"0","0",__OO___________,,,,,,,,,"-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90,122.00,"1","23","1002",16.20,121.60,TD,"25","1006",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","295","1980","8","15","12","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,1980296N05165,"1980","88",WP,MM,BETTY,1980-11-04 15:00:00,TS,15.90,122.20,,,,main,"24","0",PPPP______PP___,,WP251980,15.90,122.20,,,"113",,"4",,,,,,,,,,,,,,,,,16.00,122.20,"5","95","938","8","150","100","8","325","200",,15.90,122.20,"6","107","935",15.90,122.20,Su,"113","940",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90,122.20,TC,"113",,15.90,122.20,"4","106",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","280","1980","11","4","15","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,1980296N05165,"1980","88",WP,MM,BETTY,1980-11-04 18:00:00,TS,16.00,121.60,"90","945",tokyo,main,"0","0",OOOO______OP___,jtwc_wp,WP251980,16.00,121.60,,,"105",,"3",,,,,,,,,,,,,,,,,16.20,121.70,"5","90","945","8","150","100","8","300","200","0",16.00,121.60,"5","97","945",16.00,121.60,Su,"110","950",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,121.60,TC,"105",,16.00,121.70,"4","93",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","285","1980","11","4","18","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,1987219N08155,"1987","50",WP,MM,CARY,1987-08-17 21:00:00,TS,16.10,122.00,,,,main,"10","0",PPPP_______P___,,WP101987,16.10,122.20,,,"73",,"1",,,,,,,,,,,,,,,,,16.10,121.90,"5","65","973","9","50","50","9","150","150",,16.20,122.00,"4","73","968",16.20,122.00,T,"70","970",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.10,122.20,"4","73",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","260","1987","8","17","21","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,1987219N08155,"1987","50",WP,MM,CARY,1987-08-18 00:00:00,TS,16.00,121.60,"60","980",tokyo,main,"0","0",OOOO_______O___,jtwc_wp,WP101987,16.00,121.80,,,"70",,"1",,,,,,,,,,,,,,,,,16.00,121.30,"4","60","980","9","50","50","9","150","150","0",16.10,121.40,"4","68","970",16.10,121.50,T,"65","975",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,121.80,"4","70",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","255","1987","8","18","0","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,1992188N07156,"1992","43",WP,MM,ELI,1992-07-11 00:00:00,TS,15.70,122.30,"70","965",tokyo,main,"46","0",OOOO___________,jtwc_wp,WP051992,15.90,122.30,,,"75",,"1",,,,,,,,,,,,,,,,,15.70,122.30,"5","70","965","9","80","80","9","240","240","0",15.70,122.30,"4","68","970",15.60,122.40,T,"65","975",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","280","1992","7","11","0","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,1993298N11154,"1993","81",WP,MM,IRA,1993-11-01 06:00:00,TS,16.10,122.20,"70","960",tokyo,main,"10","0",OOOO___________,jtwc_wp,WP301993,16.10,122.00,,,"105",,"3",,,,,,,,,,,,,,,,,16.10,122.30,"5","70","960","9","80","80","8","475","240","0",16.10,122.30,"5","87","960",16.10,122.30,T,"80","945",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","275","1993","11","1","6","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,1996250N08148,"1996","76",WP,MM,UNNAMED,1996-09-10 06:00:00,NR,15.90,121.70,,,,main,"10","0",O______________,jtwc_wp,WP241996,15.90,121.70,,,"25",,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","285","1996","9","10","6","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,2000193N10131,"2000","42",WP,MM,UNNAMED,2000-07-13 18:00:00,TS,16.00,122.00,,,,main,"0","0",P_O____________,,WP072000,15.70,121.00,,TD,,,"-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,122.00,"1","23","999",,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21","280","2000","7","13","18","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,2004333N06154,"2004","96",WP,MM,NANMADOL,2004-12-02 12:00:00,TS,15.90,122.00,"75","955",tokyo,main,"11","0",OOOO___________,jtwc_wp,WP302004,15.80,121.90,,TY,"115","927","4","240","160","140","220","110","60","60","105","80","40","40","70",,,,,16.00,122.10,"5","75","955","2","110","60","1","290","210","0",15.90,122.10,"4","77","960",15.90,122.00,T,"80","955",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21","305","2004","12","2","12","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,2005311N08140,"2005","103",WP,MM,TEMBIN,2005-11-10 12:00:00,TS,15.80,121.80,,"1004",tokyo,main,"21","0",OOOO___________,jtwc_wp,WP232005,15.80,121.80,,TS,"45","991","0","90","75","80","70",,,,,,,,,"1007","140","30",,15.80,121.80,"2",,"1004","0",,,"0",,,"0",15.70,121.80,"2","34","1000",15.70,121.70,TS,"40","992",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","295","2005","11","10","12","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,2006311N16143,"2006","89",WP,MM,CHEBI,2006-11-11 00:00:00,TS,16.00,121.70,"90","940",tokyo,main,"10","0",OOOO___________,jtwc_wp,WP232006,16.00,121.60,,TY,"105","938","3","100","85","90","95","55","55","50","50","30","30","25","25","1009","140","10",,15.90,121.60,"5","90","940","9","60","60","8","150","120","0",16.00,121.60,"5","87","950",16.10,121.80,ST,"95","940",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","265","2006","11","11","0","0"
Dipaculao,PH0307706,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.20886001144,0.03382679757,400.65934114100,2015285N14151,"2015","92",WP,MM,KOPPU,2015-10-17 21:00:00,TS,16.00,121.70,,,,main,"10","0",PPPPP__________,,WP242015,15.90,121.70,,TY,"113","939","4","110","155","95","85","60","70","40","60","45","50","25","35","1004","220","9",,16.10,121.80,"5","95","933","9","80","80","8","240","180",,16.10,121.60,"6","100","940",16.00,121.80,Su,"103","933",16.00,121.80,TY,"90","940","292","71","57","270","184","149",,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","265","2015","10","17","21","0"
